,problemId,title,tags,acceptedUserCount,averageTries,level
376,1379,강의실 2,"['sorting', 'data_structures', 'greedy', 'priority_queue']",115,2.7304,13
377,1380,귀걸이,['implementation'],340,2.05,6
378,1381,요구르트의 유통기한,"['sorting', 'arbitrary_precision']",29,7.069,17
379,1384,메시지,['implementation'],190,2.5737,5
380,1385,벌집,"['graph_traversal', 'graphs', 'bfs', 'implementation']",40,3.15,16
381,1386,f와 g,"['divide_and_conquer', 'fft', 'math']",2,23.5,25
382,1387,행렬 교환,[],8,2.5,0
383,1388,바닥 장식,"['graph_traversal', 'graphs', 'bfs', 'dfs']",899,1.6752,7
384,1389,케빈 베이컨의 6단계 법칙,"['graph_traversal', 'floyd_warshall', 'graphs', 'bfs']",8839,1.7926,10
385,1390,테트리스,"['dp', 'dp_bitfield', 'case_work', 'bitmask', 'implementation']",59,1.9322,19
386,1391,종이접기,"['sorting', 'data_structures', 'stack']",29,2.2069,21
387,1392,노래 악보,['implementation'],742,1.3005,4
388,1393,음하철도 구구팔,"['bruteforcing', 'math']",210,3.8905,11
389,1394,암호,"['data_structures', 'string', 'combinatorics', 'math', 'hash_set']",84,4.3333,11
390,1395,스위치,"['data_structures', 'lazyprop', 'segtree']",1563,2.4357,18
391,1396,크루스칼의 공,"['data_structures', 'lca', 'pbs', 'binary_search', 'disjoint_set', 'mst', 'trees', 'graphs']",373,3.1367,20
392,1397,인화철도 구구칠,[],5,18.6,0
393,1398,동전 문제,"['greedy', 'dp']",477,3.9769,15
394,1399,보물의 위치,"['ad_hoc', 'number_theory', 'math']",75,4.0133,16
395,1400,화물차,"['implementation', 'graphs', 'dijkstra']",122,4.1311,14
396,1401,요컨대 형택이의 사탕봉지,[],5,1.6,0
397,1402,아무래도이문제는A번난이도인것같다,"['constructive', 'math']",1151,2.1164,5
398,1404,토너먼트 승자,"['probability', 'math']",57,1.6842,7
399,1405,미친 로봇,"['bruteforcing', 'dfs', 'graph_traversal', 'backtracking', 'math', 'graphs']",2292,2.8185,11
400,1406,에디터,"['data_structures', 'stack', 'linked_list']",11975,3.7391,8
401,1407,2로 몇 번 나누어질까,['math'],381,2.252,12
402,1408,24,"['arithmetic', 'math', 'implementation']",2574,2.1301,4
403,1409,점 칠하기,"['bruteforcing', 'math']",20,4,16
404,1410,패턴의 개수,"['dp_bitfield', 'dp', 'bitmask', 'inclusion_and_exclusion']",62,2.8548,17
405,1411,비슷한 단어,"['bruteforcing', 'string', 'implementation']",301,1.7907,9
406,1412,일방통행,"['graphs', 'topological_sorting']",140,2.3857,18
407,1413,박스 안의 열쇠,"['dp', 'combinatorics', 'math']",318,2.4843,17
408,1414,불우이웃돕기,"['string', 'graphs', 'mst']",241,3.2448,13
409,1415,사탕,"['primality_test', 'dp', 'number_theory', 'knapsack', 'math', 'sieve']",283,6.6466,14
410,1416,팬 서비스,['dp'],54,2.537,18
411,1417,국회의원 선거,"['greedy', 'simulation', 'implementation']",1100,2.9582,6
412,1418,K-세준수,"['bruteforcing', 'number_theory', 'math']",274,2.2664,5
413,1419,등차수열의 합,"['ad_hoc', 'case_work', 'math']",106,4.9717,11
414,1420,학교 가지마!,"['flow', 'mfmc']",564,4.3032,19
415,1421,나무꾼 이다솜,"['bruteforcing', 'implementation']",174,4.477,9
416,1422,숫자의 신,"['sorting', 'greedy']",629,4.4197,17
417,1423,원숭이 키우기,['dp'],46,3.8913,12
418,1424,새 앨범,"['math', 'implementation']",98,5.1633,14
419,1425,원숭이 땅을 옮기다,"['binary_search', 'ternary_search']",37,4.5676,14
420,1426,카드 넣기,"['sorting', 'data_structures', 'greedy', 'tree_set']",11,3.5455,18
421,1427,소트인사이드,"['sorting', 'string']",26609,1.5894,6
422,1428,다각형의 개수,[],7,6.2857,0
423,1429,결혼,[],7,3.1429,0
424,1430,공격,"['graph_traversal', 'graphs', 'bfs', 'geometry']",80,2.875,12
425,1431,시리얼 번호,['sorting'],3855,1.8192,8
426,1432,그래프 수정,"['data_structures', 'graphs', 'topological_sorting']",101,4.1782,17
427,1433,화학 실험,[],8,3.875,15
428,1434,책 정리,"['arithmetic', 'math']",542,1.548,4
429,1435,네 점,[],9,8.7778,0
430,1436,영화감독 숌,['bruteforcing'],20768,2.082,6
431,1437,수 분해,"['greedy', 'math']",231,3.0909,12
432,1438,가장 작은 직사각형,"['prefix_sum', 'two_pointer', 'geometry']",49,3.3469,14
433,1439,뒤집기,"['greedy', 'string']",6131,1.8785,6
434,1440,타임머신,['bruteforcing'],252,2.5476,4
435,1441,나누어 질까,"['euclidean', 'inclusion_and_exclusion', 'number_theory', 'math']",81,3.5185,16
436,1442,멋진 수,['dp'],32,2.4063,19
437,1443,망가진 계산기,['bruteforcing'],95,3.6632,15
438,1444,숌 언어,['bipartite_matching'],44,3.25,19
439,1445,일요일 아침의 데이트,"['data_structures', 'graphs', 'priority_queue', 'dijkstra']",496,4.2802,14
440,1446,지름길,"['graphs', 'dp', 'dijkstra']",1096,2.1816,10
441,1447,보호 천막,[],2,4,0
442,1448,삼각형 만들기,"['sorting', 'greedy', 'math']",1158,2.2073,8
443,1449,수리공 항승,"['sorting', 'greedy']",4382,2.367,8
444,1450,냅색문제,"['binary_search', 'mitm']",1026,2.8762,15
445,1451,직사각형으로 나누기,"['bruteforcing', 'prefix_sum', 'case_work']",874,2.5229,11
446,1452,숌 크로스워드,[],2,1.5,0
447,1453,피시방 알바,['implementation'],3979,1.6034,4
448,1454,세비 게임,[],4,5.75,0
449,1455,뒤집기 II,['greedy'],171,1.4795,9
450,1456,거의 소수,"['sieve', 'primality_test', 'number_theory', 'math']",753,4.49,10
451,1457,정확해,['math'],34,2.7059,15
452,1458,종이 겹치기,[],4,3.25,0
453,1459,걷기,"['case_work', 'math']",689,4.0581,6
454,1460,진욱이의 농장,[],21,2.1905,0
455,1461,도서관,"['sorting', 'greedy']",1633,2.3895,11
456,1462,퀴즈쇼,['dp'],63,3.2857,17
457,1463,1로 만들기,['dp'],38860,3.1228,8
458,1464,뒤집기 3,"['data_structures', 'greedy', 'string', 'deque']",177,2.9887,11
459,1465,배열 고치기,[],6,1.1667,0
460,1466,그림 고치기,[],6,2.3333,0
461,1467,수 지우기,['greedy'],81,4.6667,19
462,1468,네트워크,[],5,2.2,0
463,1469,숌 사이 수열,"['bruteforcing', 'backtracking']",74,3.6216,12
464,1470,올림픽 게임,[],14,7.2857,0
465,1471,사탕 돌리기,"['dp', 'dfs', 'graph_traversal', 'scc', 'graphs']",89,1.809,16
466,1472,전화번호,[],2,3,0
467,1473,미로 탈출,"['graph_traversal', 'graphs', 'bitmask', 'bfs']",55,5.5636,16
468,1474,밑 줄,"['bruteforcing', 'greedy', 'string', 'backtracking']",86,2.5349,10
469,1475,방 번호,['implementation'],13417,2.236,6
470,1476,날짜 계산,"['bruteforcing', 'crt', 'number_theory', 'math']",13896,1.5028,6
471,1477,휴게소 세우기,"['binary_search', 'parametric_search']",776,3.2204,12
472,1478,정사각형,[],5,2.6,0
473,1479,네 부분문자열,['dp'],30,2.1667,18
474,1480,보석 모으기,"['dp_bitfield', 'dp', 'bitmask']",201,2.8557,15
475,1481,숌 사각형,['backtracking'],5,1.8,12
476,1482,같은 자리 수,"['greedy', 'dp', 'backtracking']",24,3,19
477,1483,저항,[],2,3.5,0
478,1484,다이어트,"['two_pointer', 'number_theory', 'math']",1126,2.8162,12
479,1485,정사각형,['geometry'],1137,3.2181,7
480,1486,등산,"['floyd_warshall', 'graphs', 'dijkstra']",519,4.9287,15
481,1487,물건 팔기,['bruteforcing'],129,2.6977,7
482,1488,숌트링,"['ad_hoc', 'case_work']",24,4.625,12
483,1489,대결,"['greedy', 'dp']",97,2.4227,16
484,1490,자리수로 나누기,"['bruteforcing', 'math']",142,3.7042,11
485,1491,나선,"['simulation', 'implementation']",58,1.8621,8
486,1492,합,"['dp', 'number_theory', 'exponentiation_by_squaring', 'combinatorics', 'math']",207,2.3382,19
487,1493,박스 채우기,"['greedy', 'divide_and_conquer', 'math']",756,3.8386,12
488,1494,절댓값 수열,"['case_work', 'number_theory', 'math']",83,4.8072,20
489,1495,기타리스트,['dp'],4207,2.8697,10
490,1496,기타 고르기,[],4,3.75,0
491,1497,기타콘서트,"['bruteforcing', 'bitmask', 'combinatorics', 'math']",162,4.0864,10
492,1498,주기문,"['string', 'kmp']",94,2.0638,17
493,1499,뒤집기 수열,[],12,2.75,0
494,1500,최대 곱,['math'],905,1.7481,10
495,1501,영어 읽기,"['data_structures', 'string', 'tree_set', 'hash_set', 'parsing']",120,5.4333,11
496,1502,숫자 퍼즐 ≤ 8,"['case_work', 'backtracking', 'math', 'constructive', 'implementation']",47,4.6383,17
497,1503,세 수 고르기,['bruteforcing'],123,4.8374,8
498,1504,특정한 최단 경로,"['graphs', 'dijkstra']",7826,4.038,12
499,1505,불 켜기,"['bruteforcing', 'greedy', 'bitmask']",38,3.3684,18
500,1506,경찰서,"['graphs', 'scc']",345,1.887,16
501,1507,궁금한 민호,"['floyd_warshall', 'graphs']",1886,2.0361,13
502,1508,레이스,['binary_search'],152,3.6316,14
503,1509,팰린드롬 분할,['dp'],2384,2.1233,15
504,1510,이등변 삼각형,[],4,2.25,0
505,1511,숫자 만들기,"['ad_hoc', 'greedy']",24,5,16
506,1512,주기문으로 바꾸기,['bruteforcing'],41,3.0488,12
507,1513,경로 찾기,['dp'],363,3.9036,14
508,1514,자물쇠,['dp'],475,4.6674,18
509,1515,수 이어 쓰기,"['string', 'implementation']",117,2.3675,7
510,1516,게임 개발,"['graphs', 'dp', 'topological_sorting']",4630,2.0795,13
511,1517,버블 소트,"['sorting', 'data_structures', 'divide_and_conquer', 'segtree']",2915,3.4364,16
512,1518,뉴 매직 스퀘어,"['greedy', 'bipartite_matching']",8,3.125,20
513,1519,부분 문자열 뽑기 게임,"['game_theory', 'dp']",88,1.6705,13
514,1520,내리막 길,"['graph_traversal', 'graphs', 'dp', 'dfs']",9918,3.554,12
515,1521,랜덤 소트,"['dp', 'math']",91,1.7473,17
516,1522,문자열 교환,"['bruteforcing', 'string', 'sliding_window']",118,2.0932,10
517,1523,종점,"['bruteforcing', 'graphs']",40,3.05,18
518,1524,세준세비,"['simulation', 'implementation']",262,1.9542,5
519,1525,퍼즐,"['graph_traversal', 'data_structures', 'graphs', 'bfs']",3389,2.4323,14
520,1526,가장 큰 금민수,"['bruteforcing', 'math', 'implementation']",2001,1.6882,5
521,1527,금민수의 개수,['bruteforcing'],784,2.6212,10
522,1528,금민수의 합,"['graph_traversal', 'graphs', 'dp', 'bfs']",168,3.4702,12
523,1529,동민 수열,"['dp', 'exponentiation_by_squaring', 'math']",46,3.5217,16
524,1530,금민수의 합,[],10,2.6,0
525,1531,투명,"['simulation', 'implementation']",656,1.4238,6
526,1532,동전 교환,[],45,4.7778,15
527,1533,길의 개수,"['graphs', 'exponentiation_by_squaring', 'math']",445,2.7573,18
528,1534,다각형 자르기,[],5,2.6,0
529,1535,안녕,"['bruteforcing', 'dp', 'knapsack']",1963,1.9567,9
530,1536,"Dance, Dance",['flow'],18,5.6111,17
531,1537,새로운 연산자,[],4,2.75,0
532,1538,공 칠하기,[],8,2.75,21
533,1539,이진 검색 트리,"['data_structures', 'tree_set', 'trees']",140,2.7643,16
534,1540,정사각형의 개수,['math'],45,2.3111,12
535,1541,잃어버린 괄호,"['greedy', 'string', 'parsing', 'math']",17083,2.032,9
536,1542,체스 연습,[],10,2.8,0
537,1543,문서 검색,"['bruteforcing', 'greedy', 'string']",4368,2.5263,7
538,1544,사이클 단어,"['bruteforcing', 'string', 'implementation']",467,2.1156,7
539,1545,안티 팰린드롬,"['constructive', 'greedy']",69,3.3768,13
540,1546,평균,"['arithmetic', 'math']",60518,2.0408,5
541,1547,공,"['simulation', 'implementation']",5848,1.4099,3
542,1548,부분 삼각 수열,"['bruteforcing', 'greedy', 'sorting']",82,2.9146,11
543,1549,K,"['data_structures', 'prefix_sum', 'tree_set']",63,3.9365,12
544,1550,16진수,"['math', 'implementation']",10776,1.5394,1
545,1551,수열의 변화,"['math', 'implementation']",1558,1.8395,4
546,1552,도미노,[],4,2,0
547,1553,도미노 찾기,"['backtracking', 'implementation']",26,1.8462,10
548,1554,나무 심기,"['combinatorics', 'math']",6,3.8333,21
549,1555,소수 만들기,"['bruteforcing', 'dp', 'primality_test', 'number_theory', 'math']",68,5.7647,17
550,1556,도미노2,"['linear_algebra', 'math', 'gaussian_elimination']",4,3.5,18
551,1557,제곱 ㄴㄴ,"['binary_search', 'inclusion_and_exclusion', 'number_theory', 'math']",719,2.7942,21
552,1558,그림의 개수,[],2,6.5,0
553,1559,놀라운 미로,"['graph_traversal', 'graphs', 'bitmask', 'bfs']",46,5,16
554,1560,비숍,"['ad_hoc', 'arbitrary_precision']",160,2.2563,8
555,1561,놀이 공원,"['binary_search', 'parametric_search']",1328,4.1642,14
556,1562,계단 수,"['dp_bitfield', 'dp', 'bitmask']",2581,2.0907,15
557,1563,개근상,['dp'],1246,1.9647,12
558,1564,팩토리얼5,"['number_theory', 'math']",568,5.8574,9
559,1565,수학,['math'],122,4.1803,13
560,1566,P배열,"['bruteforcing', 'backtracking', 'implementation']",52,3.0769,13
561,1567,모든 사이클의 길이,[],3,3.6667,0
562,1568,새,"['math', 'implementation']",2998,1.3699,4
563,1569,정사각형으로 가리기,['implementation'],43,4.093,8
564,1570,오세준,[],6,2.6667,0
565,1571,단어 굴리기,[],4,2.25,0
566,1572,중앙값,"['data_structures', 'binary_search', 'segtree']",886,2.9673,16
567,1573,트리 인코딩,"['recursion', 'dp']",26,2.9615,18
568,1574,룩 어택,['bipartite_matching'],319,2.1505,17
569,1575,졸업,['bipartite_matching'],30,4.1667,19
570,1576,DNA점수,[],14,3.5,0
571,1577,도로의 개수,['dp'],526,3.6312,12
572,1578,세계 정복,[],4,1.75,0
573,1579,보물 찾기,[],4,2,0
574,1580,위치 바꾸기,"['graph_traversal', 'graphs', 'bfs', 'implementation']",33,3.6364,13
575,1581,락스타 락동호,"['bruteforcing', 'case_work']",139,3.7986,12
576,1582,아티스트 이동호,"['knapsack', 'dp', 'implementation']",35,3.7143,17
577,1583,이동호의 트럭,[],4,4,0
578,1584,게임,"['0_1_bfs', 'graphs', 'graph_traversal', 'dijkstra']",112,2.6696,11
579,1585,경찰,"['mcmf', 'flow']",156,3.1218,18
580,1586,목장,[],2,2.5,0
581,1587,이분 매칭,"['graphs', 'dp']",122,2.1803,15
582,1588,수열,"['recursion', 'divide_and_conquer']",78,3.4615,15
583,1589,레이저,[],2,9,0
584,1590,캠프가는 영식,"['bruteforcing', 'math']",176,3.392,7
585,1591,수열 복원,"['graphs', 'eulerian_path']",88,8.7045,20
586,1592,영식이와 친구들,"['simulation', 'implementation']",2353,1.5283,4
587,1593,문자 해독,"['string', 'sliding_window']",316,3.0348,12
588,1594,전화번호 만들기,[],27,3.2963,15
589,1595,북쪽나라의 도로,"['bruteforcing', 'dfs', 'graph_traversal', 'trees', 'graphs']",113,3.1681,13
590,1596,영식함수,[],9,2.7778,0
591,1597,아스키 아트,[],3,1,0
592,1598,꼬리를 무는 숫자 나열,"['arithmetic', 'math']",1903,2.1382,3
593,1599,민식어,"['sorting', 'string', 'parsing']",184,2.6576,11
594,1600,말이 되고픈 원숭이,"['graph_traversal', 'graphs', 'bfs']",4683,5.4177,12
595,1601,바이너리 파워 비숍,"['bfs', 'graph_traversal', 'backtracking', 'ad_hoc', 'graphs']",22,3.1818,15
596,1602,도망자 원숭이,"['floyd_warshall', 'graphs']",289,3.9204,17
597,1603,작은 정사각형,"['game_theory', 'dp', 'sprague_grundy']",50,3.9,19
598,1604,정사각형 자르기,"['line_intersection', 'geometry']",55,4.7455,17
599,1605,반복 부분문자열,"['hashing', 'string', 'rabin_karp', 'suffix_array']",502,2.4641,18
600,1606,침투 계획 세우기,"['ad_hoc', 'case_work', 'math']",67,2.3433,7
601,1607,원숭이 타워,"['dp', 'math']",25,3.08,15
602,1608,스타 대회,"['graphs', 'scc', 'topological_sorting']",17,9.1176,23
603,1609,차의 공격,"['sorting', 'prefix_sum', 'dp']",15,2.9333,18
604,1610,프로게이머 영식,[],3,5.3333,0
605,1611,강강술래,[],8,1.875,0
606,1612,가지고 노는 1,"['number_theory', 'math']",303,2.4323,10
607,1613,역사,"['floyd_warshall', 'graphs']",2880,2.9132,13
608,1614,영식이의 손가락,"['case_work', 'math']",588,3.2823,9
609,1615,교차개수세기,"['data_structures', 'segtree']",325,4.6615,16
610,1616,드럼통 메시지,"['graphs', 'eulerian_path']",61,7.5902,23
611,1617,허후민,"['sweeping', 'coordinate_compression', 'implementation']",12,1.6667,19
612,1618,구역 나누기,[],3,2.3333,0
613,1619,점 고르기,[],14,3.3571,0
614,1620,나는야 포켓몬 마스터 이다솜,"['data_structures', 'hash_set']",8438,2.9976,7
615,1621,조삼모사,['dp'],8,2.125,13
616,1622,공통 순열,"['sorting', 'string']",189,4.1905,7
617,1623,신년 파티,"['dp_tree', 'dp', 'trees']",83,2.3735,15
618,1624,데크 소트,['greedy'],54,3.537,20
619,1625,조명기구,[],1,3,0
620,1626,두 번째로 작은 스패닝 트리,"['data_structures', 'lca', 'sparse_table', 'mst', 'trees', 'graphs']",439,7.3235,21
621,1627,결투,"['game_theory', 'sprague_grundy']",35,4.5143,20
622,1628,수,"['greedy', 'dp']",44,2.1818,24
623,1629,곱셈,"['exponentiation_by_squaring', 'math']",11338,3.8544,10
624,1630,오민식,"['sieve', 'primality_test', 'number_theory', 'math']",221,2.638,12
625,1631,오영식의 보물,"['math', 'recursion', 'combinatorics', 'implementation']",12,7.8333,11
626,1632,Line Fighter,"['sorting', 'math', 'implementation']",5,6.6,19
627,1633,최고의 팀 만들기,['dp'],518,2.2857,10
628,1634,완전 이진트리,[],5,3.4,13
629,1635,1 또는 -1,[],9,2.6667,15
630,1636,한번 열면 멈출 수 없어,"['ad_hoc', 'greedy']",9,2.3333,10
631,1637,날카로운 눈,"['binary_search', 'parametric_search']",315,3.2159,16
632,1638,컨벡스 헐,[],10,3,0
633,1639,행운의 티켓,['bruteforcing'],207,1.9469,8
634,1640,동전 뒤집기,['ad_hoc'],80,2.1375,11
635,1641,삼각형 개수 세기,[],5,1.2,0
636,1642,딱따구리,"['data_structures', 'disjoint_set', 'combinatorics', 'math']",13,5.2308,20
637,1643,쿠폰,"['probability', 'math', 'implementation']",25,5.32,9
638,1644,소수의 연속합,"['primality_test', 'two_pointer', 'number_theory', 'math', 'sieve']",6833,2.3815,13
639,1645,성지의 생일파티,"['sorting', 'implementation']",80,4.5625,6
640,1646,피이보나치 트리,"['recursion', 'trees']",79,2.0506,16
641,1647,도시 분할 계획,"['graphs', 'mst']",4962,2.0133,12
642,1648,격자판 채우기,"['dp_bitfield', 'dp', 'bitmask']",819,1.812,18
643,1649,택시,"['graphs', 'dp', 'topological_sorting']",59,4.339,17
644,1650,지민이의 테러 Season II,"['mcmf', 'flow']",60,4.7667,18
645,1651,숌 코드,[],1,10,0
646,1652,누울 자리를 찾아라,"['string', 'implementation']",4075,2.4385,5
647,1653,양팔 저울,"['bruteforcing', 'bitmask', 'implementation']",93,3.7634,17
648,1654,랜선 자르기,"['binary_search', 'parametric_search']",16393,4.7618,8
649,1655,가운데를 말해요,"['data_structures', 'priority_queue']",7213,3.2209,14
650,1656,덜컹덜컹,[],5,1.2,0
651,1657,두부장수 장홍준,"['dp_bitfield', 'dp', 'bitmask']",421,1.9525,18
652,1658,돼지 잡기,['flow'],256,2.1953,19
653,1659,수 (Hard),"['greedy', 'dp']",67,2.2836,24
654,1660,캡틴 이다솜,['dp'],1158,3.0043,9
655,1661,다솜이의 신발가게,[],14,6.1429,16
656,1662,압축,"['recursion', 'data_structures', 'stack']",1327,2.9292,11
657,1663,XYZ 문자열,['dp'],80,4.275,15
658,1664,주민등록번호,"['bruteforcing', 'dp', 'implementation']",16,2,12
659,1665,화물열차,"['prefix_sum', 'simulation', 'math', 'sorting', 'implementation']",62,2.8548,21
660,1666,최대 증가 직사각형 집합,"['sweeping', 'data_structures', 'dp', 'segtree']",132,4.0682,19
661,1667,지민이의 테러 Season IV,"['data_structures', 'tree_set']",42,4.4524,17
662,1668,트로피 진열,['implementation'],2005,2.0858,4
663,1669,멍멍이 쓰다듬기,['math'],501,2.6367,10
664,1670,정상 회담 2,"['dp', 'combinatorics', 'math']",751,2.6791,13
